from_node,to_node,distance,route_id,bus_number,from_ars_id
100000108,100000123,394.38574591843235,110000005,8101,1204
100000123,100000124,342.380886184155,110000005,8101,1219
100000124,100000133,384.83463720614293,110000005,8101,1220
100000133,107000010,794.7966914754595,110000005,8101,1229
107000010,107000008,940.4381906492313,110000005,8101,8010
107000008,107000006,634.4251592904614,110000005,8101,8008
107000006,107000004,594.6395263266141,110000005,8101,8006
107000004,107000002,486.8046582160341,110000005,8101,8004
107000002,108000012,792.1342522506538,110000005,8101,8002
108000012,108000010,666.2642110152118,110000005,8101,9012
108000010,108000008,638.0729098553967,110000005,8101,9010
108000008,108000006,704.2558583622083,110000005,8101,9008
108000006,108000004,806.9419393842242,110000005,8101,9006
108000004,108000002,480.2123462124416,110000005,8101,9004
108000002,109000018,524.1334369218099,110000005,8101,9002
109000018,109000016,420.5123344572621,110000005,8101,10018
109000016,109000014,725.0997798801833,110000005,8101,10016
109000014,109000012,521.501579442543,110000005,8101,10014
110000093,110000108,229.45377433698434,110000006,8112,11193
110000108,110000110,391.735032363285,110000006,8112,11208
110000110,110000085,233.4271542936641,110000006,8112,11210
110000085,110000083,333.23615075319367,110000006,8112,11185
110000083,110000080,294.1503596203986,110000006,8112,11183
110000080,110000173,400.50282610191886,110000006,8112,11180
110000173,110000172,297.4312335676632,110000006,8112,11273
110000172,110000099,435.17717594257573,110000006,8112,11272
110000099,110000096,472.9257165487027,110000006,8112,11199
110000096,110000107,343.64292643159325,110000006,8112,11196
110000107,110000105,296.5908288709712,110000006,8112,11207
110000105,207000476,776.1554890097767,110000006,8112,11205
207000476,207000477,225.4379484838372,110000006,8112,61502
207000477,110000640,338.91893297881876,110000006,8112,61504
110000640,110000104,536.6119923799922,110000006,8112,11503
110000104,110000106,292.3694497353609,110000006,8112,11204
110000106,110000097,317.875410394723,110000006,8112,11206
110000097,110000098,427.25665219442885,110000006,8112,11197
110000098,110000167,592.0165421780821,110000006,8112,11198
110000167,110000168,342.8726884145631,110000006,8112,11267
110000168,110000169,355.99217697501405,110000006,8112,11268
110000169,110000084,204.32669764067373,110000006,8112,11269
110000084,110000086,342.66891458090873,110000006,8112,11184
110000086,110000111,359.667740034186,110000006,8112,11186
110000111,110000109,307.6083631915649,110000006,8112,11211
207000465,207000234,511.1912827416937,110000007,서울09출근,61101
207000234,207000233,410.900492053772,110000007,서울09출근,61102
207000233,207000228,556.7905975918675,110000007,서울09출근,61143
207000228,207000224,444.9984770892513,110000007,서울09출근,61105
207000224,207000371,406.86153954714473,110000007,서울09출근,61106
207000371,207000368,436.9082493715481,110000007,서울09출근,61107
207000368,207000372,314.7150509065035,110000007,서울09출근,61108
207000372,207000048,1054.776199049797,110000007,서울09출근,61144
207000048,110000645,5453.053446225474,110000007,서울09출근,61109
110000645,110000650,421.0289015257015,110000007,서울09출근,11995
110000650,110000140,1172.4312887678034,110000007,서울09출근,11990
110000140,110000110,1166.615969514345,110000007,서울09출근,11240
110000111,110000290,1096.1719831043256,110000008,서울09퇴근,11211
110000290,110000655,962.0020648646299,110000008,서울09퇴근,11391
110000655,110000646,536.1046122661355,110000008,서울09퇴근,11664
110000646,207000045,5542.922971440309,110000008,서울09퇴근,11994
207000045,207000364,1042.530434779583,110000008,서울09퇴근,61136
207000364,207000369,292.380446010614,110000008,서울09퇴근,61145
207000369,207000370,472.05798822422446,110000008,서울09퇴근,61137
207000370,207000150,425.6050105533065,110000008,서울09퇴근,61138
207000150,207000225,441.931815096229,110000008,서울09퇴근,61139
207000225,207000349,634.4661524642769,110000008,서울09퇴근,61140
207000349,207000350,312.4038612785071,110000008,서울09퇴근,61146
207000350,207000392,688.9278988638906,110000008,서울09퇴근,61141
110000183,107000057,169.78076919257907,110900001,노원04,11283
107000057,110000007,589.5965487878387,110900001,노원04,8147
110000007,110900011,247.44223033585197,110900001,노원04,11107
110900011,110900098,137.32867808562375,110900001,노원04,11532
110900098,110000011,191.07267287552543,110900001,노원04,11930
110000011,110900085,232.63652322978913,110900001,노원04,11111
110900085,110900105,215.1828962498081,110900001,노원04,11550
110900105,110900099,204.0877112816507,110900001,노원04,11557
110900099,110900023,140.94020018308174,110900001,노원04,11564
110900023,110000028,204.07428361222108,110900001,노원04,11927
110000028,110900073,173.79558316603485,110900001,노원04,11128
110900073,110000032,115.21018798197792,110900001,노원04,11579
110000032,110900100,162.82872751636663,110900001,노원04,11132
110900100,110900102,158.9183650951781,110900001,노원04,11585
110900102,110900064,156.55014293109045,110900001,노원04,11591
110900064,110900088,164.16960999105353,110900001,노원04,11631
110900088,110900055,253.96345601323844,110900001,노원04,11714
110900055,110900050,194.14950762332342,110900001,노원04,11809
110900050,110000022,214.95991176394827,110900001,노원04,11865
110000022,110000076,205.45161207543646,110900001,노원04,11122
110000076,110000077,188.02178845776206,110900001,노원04,11176
110000077,110900040,174.93744207019054,110900001,노원04,11177
110900040,110900037,257.8399619870748,110900001,노원04,11886
110900037,110900036,165.4146658316449,110900001,노원04,11890
110900036,110900097,215.1396360449823,110900001,노원04,11893
110900097,110900095,152.65861655979435,110900001,노원04,11897
110900095,110000212,404.776595321648,110900001,노원04,11901
110000212,110000184,207.5731055090024,110900001,노원04,11312
110900001,110900006,215.2183515894035,110900002,노원11,11511
110900006,110900113,201.84485585663964,110900002,노원11,11516
110900113,110000098,263.49699524139317,110900002,노원11,11522
110000098,110900013,368.355797016063,110900002,노원11,11198
110900013,110900017,194.1342856791075,110900002,노원11,11535
110900017,110900087,196.54199857852402,110900002,노원11,11540
110900087,110900131,172.1262094583985,110900002,노원11,11546
110900131,110900080,157.77086063054776,110900002,노원11,11553
110900080,110900077,259.07879485281774,110900002,노원11,11560
110900077,110000138,224.72955503121372,110900002,노원11,11567
110000138,110000136,235.14017777587318,110900002,노원11,11238
110000136,110000134,230.7869239632377,110900002,노원11,11236
110000134,110900005,264.26748779211397,110900002,노원11,11234
110900005,110900070,247.25079341137643,110900002,노원11,11515
110900070,110000135,295.6613717984319,110900002,노원11,11587
110000135,110000137,220.04139813422773,110900002,노원11,11235
110000137,110000139,283.6593281586442,110900002,노원11,11237
110000139,110900059,132.17676918012748,110900002,노원11,11239
110900059,110900054,251.97675152280712,110900002,노원11,11784
110900054,110900133,172.368935841857,110900002,노원11,11819
110900133,110900022,157.74377793376846,110900002,노원11,11868
110900022,110900045,224.78537628662357,110900002,노원11,11928
110900045,110900021,206.2114938952585,110900002,노원11,11880
110900021,110900039,122.79826033302571,110900002,노원11,11929
110900039,110000099,264.2602141779784,110900002,노원11,11887
110000099,110900035,295.7438067646448,110900002,노원11,11199
110900035,110900032,165.94969894941215,110900002,노원11,11894
110900032,110900031,175.07355299146323,110900002,노원11,11899
110900004,110900121,196.058924614491,110900003,노원05,11514
110900121,110000138,109.21223961793282,110900003,노원05,11519
110000138,110000136,235.14017777587318,110900003,노원05,11238
110000136,110000134,230.7869239632377,110900003,노원05,11236
110000134,110000133,211.58929645137198,110900003,노원05,11234
110000133,110000123,167.8127892402165,110900003,노원05,11233
110000123,110900153,232.33591427748527,110900003,노원05,11223
110900153,110900086,341.64902125018045,110900003,노원05,11866
110900086,110900129,343.4483066141338,110900003,노원05,11549
110900129,110000150,363.3969783433527,110900003,노원05,11556
110000150,109000150,558.0668370113206,110900003,노원05,11250
109000150,109900081,110.86629480196007,110900003,노원05,10236
109900081,109900181,97.16473334287467,110900003,노원05,10553
109900181,109000060,101.41001835627048,110900003,노원05,10501
109000060,110900128,691.2803791788256,110900003,노원05,10145
110900128,110900130,250.25416816861653,110900003,노원05,11590
110900130,110900065,191.9513065562112,110900003,노원05,11596
110900065,110900061,208.99862197589422,110900003,노원05,11601
110900061,110900056,157.86062686025434,110900003,노원05,11680
110900056,110000699,139.3062129841488,110900003,노원05,11804
110000699,110000122,275.5561446459515,110900003,노원05,11242
110000122,110000143,267.77529712717495,110900003,노원05,11222
110000143,110000135,113.62197060445887,110900003,노원05,11243
110000135,110000137,220.04139813422773,110900003,노원05,11235
110000137,110000139,283.6593281586442,110900003,노원05,11237
110000139,110900059,132.17676918012748,110900003,노원05,11239
110900059,110900054,251.97675152280712,110900003,노원05,11784
110900054,110900133,172.368935841857,110900003,노원05,11819
110900133,110900022,157.74377793376846,110900003,노원05,11868
110900074,110000136,240.04756020383547,110900004,노원01,11577
110000136,110000134,230.7869239632377,110900004,노원01,11236
110000134,110900005,264.26748779211397,110900004,노원01,11234
110900005,110900008,381.05242303751714,110900004,노원01,11515
110900008,110900010,215.38511390361273,110900004,노원01,11521
110900010,110900012,145.01348807096025,110900004,노원01,11527
110900012,110900016,93.00328125787377,110900004,노원01,11534
110900016,110900020,139.3833466125732,110900004,노원01,11539
110900020,110900084,81.41532554132817,110900004,노원01,11545
110900084,110900081,75.5121499769379,110900004,노원01,11552
110900081,110900078,62.847275888113366,110900004,노원01,11559
110900078,110900120,85.10750669812109,110900004,노원01,11566
110000183,107000057,169.78076919257907,110900005,노원03,11283
107000057,110000007,589.5965487878387,110900005,노원03,8147
110000007,110900011,247.44223033585197,110900005,노원03,11107
110900011,110000009,133.43783429945404,110900005,노원03,11532
110000009,110000011,194.94667514801222,110900005,노원03,11109
110000011,110900085,232.63652322978913,110900005,노원03,11111
110900085,110000020,218.13352873784436,110900005,노원03,11550
110000020,110000019,198.77090123316896,110900005,노원03,11120
110000019,110900023,143.50911354058286,110900005,노원03,11119
110900023,110000317,378.7138589866013,110900005,노원03,11927
110000317,110000344,183.40005807986694,110900005,노원03,11418
110000344,110900108,183.81220705414086,110900005,노원03,11445
110900108,110000653,161.64405609943228,110900005,노원03,11583
110000653,110000348,200.2192461780483,110900005,노원03,11505
110000348,110900066,147.2575884444126,110900005,노원03,11449
110900066,110900063,132.57291610534213,110900005,노원03,11597
110900063,110900111,216.964590467411,110900005,노원03,11634
110900111,110000589,451.93256135576223,110900005,노원03,11723
110000589,110000587,167.53228802473188,110900005,노원03,11803
110000587,110000345,123.6620968256054,110900005,노원03,11801
110000345,110000021,247.1338843276611,110900005,노원03,11446
110000021,110000022,327.825466306756,110900005,노원03,11121
110000022,110000076,205.45161207543646,110900005,노원03,11122
110000076,110000077,188.02178845776206,110900005,노원03,11176
110000077,110900040,174.93744207019054,110900005,노원03,11177
110900040,110900037,257.8399619870748,110900005,노원03,11886
110900037,110900036,165.4146658316449,110900005,노원03,11890
110900036,110900097,215.1396360449823,110900005,노원03,11893
110900097,110900095,152.65861655979435,110900005,노원03,11897
110900095,110000212,404.776595321648,110900005,노원03,11901
110000212,110000184,207.5731055090024,110900005,노원03,11312
110900002,110000147,383.4794137967821,110900006,노원09,11512
110000147,110000265,443.1234160983591,110900006,노원09,11247
110000265,110900143,374.8194336570075,110900006,노원09,11366
110900143,110000267,200.19853845505654,110900006,노원09,11938
110000267,110000355,229.70695940948374,110900006,노원09,11368
110000355,110900083,159.24294834954566,110900006,노원09,11456
110900083,110000351,214.63116206559752,110900006,노원09,11554
110000351,110000238,332.94913579761663,110900006,노원09,11452
110000238,110000230,534.5493513557616,110900006,노원09,11339
